"locus"	"symbol"	"name"	"Length"	"observed"	"expected"	"Gscore"	"Nframeshift"	"Nsynonymous"
"178"	"MMP0157"	""	"conserved hypothetical protein"	"360"	"0"	"0.0233652832839866"	"0"	"0"	"0"
"179"	"MMP0158"	""	"conserved hypothetical protein"	"600"	"0"	"0.0389421388066443"	"0"	"0"	"0"
"180"	"MMP0159"	""	"LSU ribosomal protein L39E"	"156"	"0"	"0.0101249560897275"	"0"	"0"	"0"
"181"	"MMP0160"	"ftsA-2"	"coenzyme F390 synthetase"	"1302"	"0"	"0.084504441210418"	"0"	"0"	"0"
"182"	"MMP0161"	"comB"	"2-phosphosulfolactate phosphatase"	"747"	"0"	"0.0484829628142721"	"0"	"0"	"0"
"183"	"MMP0162"	""	"conserved hypothetical protein"	"645"	"0"	"0.0418627992171426"	"0"	"0"	"0"
"184"	"MMP0163"	"arsA"	"Putative arsenical pump-driving ATPase"	"1038"	"0"	"0.0673699001354946"	"0"	"0"	"0"
"185"	"MMP0164"	"cbiX(s)"	"Sirohydrochlorin cobaltochelatase"	"435"	"0"	"0.0282330506348171"	"0"	"0"	"0"
"186"	"MMP0165"	""	"ABC transporter, family 2"	"762"	"0"	"0.0494565162844382"	"0"	"0"	"0"
"189"	"MMP0168"	""	"Transcriptional regulator PadR-like family"	"459"	"0"	"0.0297907361870829"	"0"	"0"	"0"
"190"	"MMP0169"	""	"conserved hypothetical protein"	"1128"	"0"	"0.0732112209564912"	"0"	"0"	"0"
"191"	"MMP0170"	"cofF"	"gamma-F420-2:alpha-L-glutamate ligase"	"858"	"0"	"0.0556872584935013"	"0"	"0"	"0"
"192"	"MMP0171"	""	"Conserved hypothetical protein"	"747"	"0"	"0.0484829628142721"	"0"	"0"	"0"
"193"	"MMP0172"	""	"hypothetical protein"	"285"	"0"	"0.018497515933156"	"0"	"0"	"0"
"194"	"MMP0173"	""	"conserved hypothetical protein"	"1203"	"0"	"0.0780789883073217"	"0"	"0"	"0"
"195"	"MMP0174"	""	"HD phosphohydrolase family member"	"1377"	"0"	"0.0893722085612486"	"0"	"0"	"0"
"196"	"MMP0175"	""	"hypothetical protein"	"465"	"0"	"0.0301801575751493"	"0"	"0"	"0"
"197"	"MMP0176"	""	"CDC48 cell division cycle protein family member"	"2367"	"0"	"0.153626737592212"	"0"	"0"	"0"
"198"	"MMP0177"	""	"conserved hypothetical archaeal protein"	"360"	"0"	"0.0233652832839866"	"0"	"0"	"0"
"199"	"MMP0178"	"purQ"	"Phosphoribosylformylglycinamidine synthase I"	"819"	"0"	"0.0531560194710694"	"0"	"0"	"0"
"200"	"MMP0179"	"purL"	"Phosphoribosylformylglycinamidine synthase II"	"2970"	"0"	"0.192763587092889"	"0"	"0"	"0"
"201"	"MMP0180"	"ribC"	"riboflavin synthase"	"471"	"0"	"0.0305695789632157"	"0"	"0"	"0"
"202"	"MMP0181"	""	"hypothetical protein"	"540"	"0"	"0.0350479249259798"	"0"	"0"	"0"
"203"	"MMP0182"	""	"hypothetical protein"	"213"	"0"	"0.0138244592763587"	"0"	"0"	"0"
"204"	"MMP0183"	"ribB"	"3,4-dihydroxy-2-butanone 4-phosphate synthase"	"744"	"0"	"0.0482882521202389"	"0"	"0"	"0"
"205"	"MMP0184"	""	"conserved hypothetical archaeal protein"	"384"	"0"	"0.0249229688362523"	"0"	"0"	"0"
"206"	"MMP0185"	"mtaP"	"5'-methylthioadenosine phosphorylase"	"762"	"0"	"0.0494565162844382"	"0"	"0"	"0"
"207"	"MMP0186"	""	"conserved hypothetical protein"	"621"	"0"	"0.0403051136648768"	"0"	"0"	"0"
"208"	"MMP0187"	"thiC"	"thiamine biosynthesis protein, putative"	"1281"	"0"	"0.0831414663521855"	"0"	"0"	"0"
"209"	"MMP0188"	""	"conserved hypothetical protein"	"930"	"0"	"0.0603603151502986"	"0"	"0"	"0"
"210"	"RNA_9"	"tRNA-Leu1"	"tRNA-Leu"	"85"	"0"	"0.00551680299760793"	"0"	"0"	"0"
"211"	"MMP0189"	""	"Conserved hypothetical protein"	"378"	"0"	"0.0245335474481859"	"0"	"0"	"0"
"212"	"MMP0190"	""	"Conserved hypothetical protein"	"963"	"0"	"0.062502132784664"	"0"	"0"	"0"
"213"	"MMP0191"	""	"Conserved hypothetical protein"	"705"	"0"	"0.045757013097807"	"0"	"0"	"0"
"214"	"MMP0192"	""	"hypothetical protein"	"1059"	"0"	"0.0687328749937271"	"0"	"0"	"0"
"215"	"MMP0193"	""	"hypothetical protein"	"225"	"0"	"0.0146033020524916"	"0"	"0"	"0"
"216"	"MMP0194"	""	"conserved hypothetical protein"	"819"	"0"	"0.0531560194710694"	"0"	"0"	"0"
"217"	"MMP0195"	""	"hypothetical protein"	"345"	"0"	"0.0223917298138204"	"0"	"0"	"0"
"218"	"MMP0196"	""	"ABC-type iron(III) transport system, periplasmic binding protein"	"1062"	"0"	"0.0689275856877603"	"0"	"0"	"0"
"219"	"MMP0197"	""	"ABC-type iron(III) transport system, permease component"	"960"	"0"	"0.0623074220906308"	"0"	"0"	"0"
"220"	"MMP0198"	""	"ABC-type iron(III) transport system, ATP binding protein"	"783"	"0"	"0.0508194911426707"	"0"	"0"	"0"
"221"	"MMP0199"	""	"conserved hypothetical archaeal protein"	"777"	"0"	"0.0504300697546043"	"0"	"0"	"0"
"222"	"MMP0200"	"fmdE"	"molybdenum containing formylmethanofuran dehydrogenase, subunit E"	"609"	"0"	"0.0395262708887439"	"0"	"0"	"0"
"223"	"MMP0201"	"moeA"	"Molybdenum cofactor biosynthesis protein"	"1128"	"0"	"0.0732112209564912"	"0"	"0"	"0"
"224"	"MMP0202"	""	"conserved hypothetical protein"	"957"	"0"	"0.0621127113965976"	"0"	"0"	"0"
"225"	"MMP0203"	""	"conserved hypothetical protein"	"234"	"0"	"0.0151874341345913"	"0"	"0"	"0"
"226"	"MMP0204"	""	"Conserved hypothetical protein"	"531"	"0"	"0.0344637928438802"	"0"	"0"	"0"
"227"	"MMP0205"	"modA"	"molybdenum ABC transporter, periplasmic molybdenum-binding protein"	"804"	"0"	"0.0521824660009033"	"0"	"0"	"0"
"228"	"MMP0206"	"modB"	"molybdenum ABC transporter, permease protein"	"666"	"0"	"0.0432257740753751"	"0"	"0"	"0"
"229"	"MMP0207"	"modC"	"Molybdenum transport ATP-binding protein modC"	"1143"	"0"	"0.0741847744266573"	"0"	"0"	"0"
"230"	"MMP0208"	""	"conserved hypothetical protein"	"1230"	"0"	"0.0798313845536207"	"0"	"0"	"0"
"232"	"MMP0210"	""	"Conserved hypothetical protein"	"900"	"0"	"0.0584132082099664"	"0"	"0"	"0"
"233"	"MMP0211"	""	"conserved hypothetical protein"	"669"	"0"	"0.0434204847694083"	"0"	"0"	"0"
"234"	"MMP0212"	""	"glycyl-tRNA synthetase"	"1725"	"0"	"0.111958649069102"	"0"	"0"	"0"
"235"	"MMP0213"	""	"Triphosphoribosyl-dephospho-CoA synthetase related protein"	"882"	"0"	"0.057244944045767"	"0"	"0"	"0"
"236"	"MMP0214"	""	"nucleotide triphosphatase"	"552"	"0"	"0.0358267677021127"	"0"	"0"	"0"
"237"	"MMP0215"	""	"hypothetical protein"	"411"	"0"	"0.0266753650825513"	"0"	"0"	"0"
"238"	"MMP0216"	""	"cation transport ATPase"	"2076"	"0"	"0.134739800270989"	"0"	"0"	"0"
"239"	"MMP0217"	""	"Transcriptional repressor related protein"	"345"	"0"	"0.0223917298138204"	"0"	"0"	"0"
"240"	"MMP0218"	""	"conserved hypothetical protein"	"828"	"0"	"0.0537401515531691"	"0"	"0"	"0"
"241"	"MMP0219"	"ppaC"	"inorganic pyrophosphatase, manganese-dependent"	"924"	"0"	"0.0599708937622321"	"0"	"0"	"0"
"242"	"MMP0220"	""	"Sodium/proline symporter-related"	"1470"	"0"	"0.0954082400762784"	"0"	"0"	"0"
"243"	"MMP0221"	"putP"	"Sodium/proline symporter"	"1479"	"0"	"0.0959923721583781"	"0"	"0"	"0"
"244"	"MMP0222"	""	"conserved hypothetical archaeal protein"	"240"	"0"	"0.0155768555226577"	"0"	"0"	"0"
"245"	"MMP0223"	""	"conserved hypothetical protein"	"279"	"0"	"0.0181080945450896"	"0"	"0"	"0"
"246"	"MMP0224"	"hemL"	"glutamate-1-semialdehyde aminotransferase"	"1284"	"0"	"0.0833361770462187"	"0"	"0"	"0"
"247"	"MMP0225"	"gldA"	"glycerol dehydrogenase"	"1005"	"0"	"0.0652280825011291"	"0"	"0"	"0"
"248"	"MMP0226"	""	"conserved hypothetical protein"	"702"	"0"	"0.0455623024037738"	"0"	"0"	"0"
"249"	"MMP0227"	"nrdD"	"Anaerobic Ribonucleoside-triphosphate reductase"	"2313"	"0"	"0.150121945099614"	"0"	"0"	"0"
"250"	"MMP0228"	"trm1"	"N2;N2-dimethylguanosine tRNA methyltransferase"	"1122"	"0"	"0.0728217995684248"	"0"	"0"	"0"
"251"	"MMP0229"	""	"ABC amino acid transport ATP binding protein"	"732"	"0"	"0.047509409344106"	"0"	"0"	"0"
"252"	"MMP0230"	""	"Conserved hypothetical protein"	"687"	"0"	"0.0445887489336077"	"0"	"0"	"0"
"253"	"MMP0231"	""	"conserved hypothetical protein"	"369"	"0"	"0.0239494153660862"	"0"	"0"	"0"
"254"	"MMP0232"	""	"Conserved Hypthetical Protein"	"1041"	"0"	"0.0675646108295278"	"0"	"0"	"0"
"255"	"MMP0233"	""	"Conserved hypothetical Archael protein"	"390"	"0"	"0.0253123902243188"	"0"	"0"	"0"
"257"	"MMP0235"	""	"conserved hypothetical protein"	"894"	"0"	"0.0580237868218999"	"0"	"0"	"0"
"258"	"MMP0236"	""	"conserved hypothetical archaeal protein"	"399"	"0"	"0.0258965223064184"	"0"	"0"	"0"
"259"	"MMP0237"	""	"Conserved hypothetical protein"	"465"	"0"	"0.0301801575751493"	"0"	"0"	"0"
"260"	"MMP0238"	""	"conserved hypothetical archaeal protein"	"486"	"0"	"0.0315431324333818"	"0"	"0"	"0"
"261"	"MMP0239"	""	"conserved hypothetical archaeal protein"	"858"	"0"	"0.0556872584935013"	"0"	"0"	"0"
"262"	"MMP0240"	""	"conserved hypothetical archaeal protein"	"534"	"0"	"0.0346585035379134"	"0"	"0"	"0"
"263"	"MMP0241"	""	"conserved hypothetical archaeal protein"	"1764"	"0"	"0.114489888091534"	"0"	"0"	"0"
"264"	"MMP0242"	""	"conserved hypothetical protein"	"270"	"0"	"0.0175239624629899"	"0"	"0"	"0"
"265"	"MMP0243"	""	"conserved hypothetical protein"	"375"	"0"	"0.0243388367541527"	"0"	"0"	"0"
"266"	"MMP0244"	""	"Conserved hypothetical protein"	"1017"	"0"	"0.066006925277262"	"0"	"0"	"0"
"267"	"MMP0245"	"pfdB"	"Prefoldin beta subunit (GimC beta subunit)."	"342"	"0"	"0.0221970191197872"	"0"	"0"	"0"
"268"	"MMP0246"	""	"conserved hypothetical archaeal protein"	"267"	"0"	"0.0173292517689567"	"0"	"0"	"0"
"269"	"MMP0247"	""	"conserved hypothetical archaeal protein"	"495"	"0"	"0.0321272645154815"	"0"	"0"	"0"
"270"	"MMP0248"	""	"DNA-directed RNA polymerase related protein"	"141"	"0"	"0.0091514026195614"	"0"	"0"	"0"
"271"	"MMP0249"	""	"Ribosomal L37ae protein"	"291"	"0"	"0.0188869373212225"	"0"	"0"	"0"
"272"	"MMP0250"	""	"conserved hypothetical protein"	"705"	"0"	"0.045757013097807"	"0"	"0"	"0"
"274"	"MMP0252"	""	"hypothetical protein"	"99"	"0"	"0.0064254529030963"	"0"	"0"	"0"
"275"	"MMP0253"	"acd"	"acetyl-CoA synthetase (ADP-forming), alpha and beta subunits"	"2109"	"0"	"0.136881617905355"	"0"	"0"	"0"
"276"	"MMP0254"	""	"Conserved hypothetical protein"	"1524"	"0"	"0.0989130325688764"	"0"	"0"	"0"
"277"	"MMP0255"	""	"isoleucyl-tRNA synthetase related"	"900"	"0"	"0.0584132082099664"	"0"	"0"	"0"
"278"	"MMP0256"	"hisH"	"Imidazoleglycerol-phosphate synthase, amidotransferase subunit"	"612"	"0"	"0.0397209815827771"	"0"	"0"	"0"
"280"	"MMP0258"	"P1"	"LSU ribosomal protein L12A"	"300"	"0"	"0.0194710694033221"	"0"	"0"	"0"
"281"	"MMP0259"	""	"LSU ribosomal protein L10E"	"1008"	"0"	"0.0654227931951623"	"0"	"0"	"0"
"282"	"MMP0260"	"rplA"	"LSU ribosomal protein L1P"	"642"	"0"	"0.0416680885231093"	"0"	"0"	"0"
"283"	"MMP0261"	""	"DNA directed RNA polymerase; subunit L"	"291"	"0"	"0.0188869373212225"	"0"	"0"	"0"
"284"	"MMP0262"	""	"conserved hypothetical protein"	"618"	"0"	"0.0401104029708436"	"0"	"0"	"0"
"285"	"MMP0263"	"tyrS"	"Tyrosyl-tRNA synthetase"	"960"	"0"	"0.0623074220906308"	"0"	"0"	"0"
"286"	"MMP0264"	"MscMJ"	"Mechanosensitive (MS) ion channel"	"1056"	"0"	"0.0685381642996939"	"0"	"0"	"0"
"287"	"MMP0265"	""	"conserved hypothetical protein"	"444"	"0"	"0.0288171827169167"	"0"	"0"	"0"
"288"	"MMP0266"	""	"integral membrane protein of the MarC family"	"642"	"0"	"0.0416680885231093"	"0"	"0"	"0"
"289"	"MMP0267"	""	"conserved hypothetical archaeal protein"	"717"	"0"	"0.0465358558739399"	"0"	"0"	"0"
"290"	"MMP0268"	"truA"	"tRNA pseudouridine synthase Related"	"789"	"0"	"0.0512089125307372"	"0"	"0"	"0"
"291"	"MMP0269"	""	"conserved hypothetical protein"	"1215"	"0"	"0.0788578310834546"	"0"	"0"	"0"
"292"	"MMP0270"	""	"conserved archaeal protein"	"660"	"0"	"0.0428363526873087"	"0"	"0"	"0"
"293"	"MMP0271"	""	"ATP binding putative nickel incorporation protein"	"699"	"0"	"0.0453675917097405"	"0"	"0"	"0"
"294"	"MMP0272"	""	"ABC transporter ATPase subunit"	"792"	"0"	"0.0514036232247704"	"0"	"0"	"0"
"295"	"MMP0273"	"comA"	"(2R)-phospho-3-sulfolactate synthase"	"708"	"0"	"0.0459517237918402"	"0"	"0"	"0"
"296"	"MMP0274"	"hypE"	"hydrogenase expression/formation protein"	"1005"	"0"	"0.0652280825011291"	"0"	"0"	"0"
"297"	"MMP0275"	""	"Conserved hypothetical protein"	"2724"	"0"	"0.176797310182165"	"0"	"0"	"0"
"298"	"MMP0276"	""	"Conserved hypothetical protein"	"1035"	"0"	"0.0671751894414613"	"0"	"0"	"0"
"299"	"MMP0277"	""	"TraB family"	"1143"	"0"	"0.0741847744266573"	"0"	"0"	"0"
"300"	"MMP0278"	""	"Conserved hypothetical protein with 2 CBS domains"	"462"	"0"	"0.0299854468811161"	"0"	"0"	"0"
"301"	"MMP0279"	"mptG"	"beta-ribofuranosylaminobenzene 5'-phosphate synthase"	"978"	"0"	"0.0634756862548301"	"0"	"0"	"0"
"302"	"MMP0280"	"hisI"	"Phosphoribosyl-AMP cyclohydrolase"	"390"	"0"	"0.0253123902243188"	"0"	"0"	"0"
"303"	"MMP0281"	""	"hypothetical nucleotide binding protein"	"1893"	"0"	"0.122862447934963"	"0"	"0"	"0"
"304"	"MMP0282"	"purE"	"Phosphoribosylaminoimidazole carboxylase catalytic subunit"	"477"	"0"	"0.0309590003512822"	"0"	"0"	"0"
"305"	"MMP0283"	"ndk"	"Nucleoside-diphosphate kinase"	"420"	"0"	"0.027259497164651"	"0"	"0"	"0"
"306"	"MMP0284"	"infB"	"translation inititation factor aIF2"	"1797"	"0"	"0.1166317057259"	"0"	"0"	"0"
"307"	"MMP0285"	""	"Phosphoesterase, RecJ-like:TrkA-N:Phosphoesterase, DHHA1"	"1461"	"0"	"0.0948241079941787"	"0"	"0"	"0"
"308"	"MMP0286"	""	"conserved hypothetical protein"	"231"	"0"	"0.014992723440558"	"0"	"0"	"0"
"309"	"MMP0287"	""	"Conserved Hypothetical protein with 2 CBS domains."	"795"	"0"	"0.0515983339188036"	"0"	"0"	"0"
"310"	"MMP0288"	""	"conserved hypothetical archeal protein"	"756"	"0"	"0.0490670948963718"	"0"	"0"	"0"
"311"	"MMP0289"	"hypD"	"Hydrogenase expression/formation protein"	"1083"	"0"	"0.0702905605459929"	"0"	"0"	"0"
"312"	"MMP0290"	""	"conserved hypothetical archaeal protein"	"381"	"0"	"0.0247282581422191"	"0"	"0"	"0"
"313"	"MMP0291"	""	"hydrogenase expression/formation protein related"	"1344"	"0"	"0.0872303909268831"	"0"	"0"	"0"
"314"	"MMP0292"	""	"hypothetical protein"	"186"	"0"	"0.0120720630300597"	"0"	"0"	"0"
"315"	"MMP0293"	""	"conserved hypothetical protein"	"927"	"0"	"0.0601656044562654"	"0"	"0"	"0"
"316"	"MMP0294"	""	"Bacterial quinoprotein"	"849"	"0"	"0.0551031264114016"	"0"	"0"	"0"
"317"	"MMP0295"	"thrB"	"Homoserine kinase"	"906"	"0"	"0.0588026295980328"	"0"	"0"	"0"
"318"	"MMP0296"	""	"conserved hypothetical archaeal protein"	"1089"	"0"	"0.0706799819340593"	"0"	"0"	"0"
"319"	"MMP0297"	"aIF-2 beta"	"translation initiation factor aIF-2 subunit beta"	"417"	"0"	"0.0270647864706178"	"0"	"0"	"0"
"320"	"MMP0298"	"rpl15"	"LSU ribosomal protein L15E"	"585"	"0"	"0.0379685853364781"	"0"	"0"	"0"
"321"	"MMP0299"	""	"hypothetical protein"	"276"	"0"	"0.0179133838510564"	"0"	"0"	"0"
"322"	"MMP0300"	""	"conserved hypothetical protein"	"462"	"0"	"0.0299854468811161"	"0"	"0"	"0"
"323"	"MMP0301"	"hypA"	"hydrogenase accessory protein"	"381"	"0"	"0.0247282581422191"	"0"	"0"	"0"
"324"	"MMP0302"	""	"hypothetical protein"	"360"	"0"	"0.0233652832839866"	"0"	"0"	"0"
"325"	"MMP0303"	""	"rubredoxin"	"138"	"0"	"0.00895669192552818"	"0"	"0"	"0"
"326"	"MMP0304"	""	"conserved hypothetical archaeal protein"	"759"	"0"	"0.049261805590405"	"0"	"0"	"0"
"327"	"MMP0305"	""	"oxidoreductase family member subunit beta"	"861"	"0"	"0.0558819691875345"	"0"	"0"	"0"
"328"	"MMP0306"	""	"oxidoreductase family member subunit alpha"	"1713"	"0"	"0.111179806292969"	"0"	"0"	"0"
"329"	"MMP0307"	""	"conserved hypothetical archaeal protein"	"690"	"0"	"0.0447834596276409"	"0"	"0"	"0"
"330"	"MMP0308"	""	"conserved hypothetical archaeal protein"	"213"	"0"	"0.0138244592763587"	"0"	"0"	"0"
"331"	"MMP0309"	""	"intracellular sulfur reduction related protein"	"345"	"0"	"0.0223917298138204"	"0"	"0"	"0"
"332"	"MMP0310"	""	"conserved hypothetical protein"	"585"	"0"	"0.0379685853364781"	"0"	"0"	"0"
"333"	"MMP0311"	""	"conserved hypothetical archaeal protein"	"384"	"0"	"0.0249229688362523"	"0"	"0"	"0"
"334"	"MMP0312"	""	"conserved hypothetical archaeal protein"	"441"	"0"	"0.0286224720228835"	"0"	"0"	"0"
"335"	"MMP0313"	""	"Hypothetical protein: possibly conserved"	"456"	"0"	"0.0295960254930496"	"0"	"0"	"0"
"336"	"MMP0314"	""	"coenzyme F390 synthetase"	"1290"	"0"	"0.0837255984342851"	"0"	"0"	"0"
"337"	"MMP0315"	"iorB1"	"indolepyruvate oxidoreductase subunit beta 1"	"600"	"0"	"0.0389421388066443"	"0"	"0"	"0"
"338"	"MMP0316"	"iorA1"	"indolepyruvate oxidoreductase subunit alpha 1"	"1839"	"0"	"0.119357655442365"	"0"	"0"	"0"
"339"	"MMP0317"	""	"Conserved hypothetical protein"	"1152"	"0"	"0.074768906508757"	"0"	"0"	"0"
"340"	"MMP0318"	"ilvD"	"Dihydroxy-acid dehydratase"	"1653"	"0"	"0.107285592412305"	"0"	"0"	"0"
"341"	"MMP0319"	"cbiL"	"precorrin-2 C-20 methyltransferase"	"687"	"0"	"0.0445887489336077"	"0"	"0"	"0"
"342"	"MMP0320"	""	"shikimate kinase (archaeal)"	"852"	"0"	"0.0552978371054348"	"0"	"0"	"0"
"343"	"MMP0321"	""	"conserved hypothetical archaeal protein"	"546"	"0"	"0.0354373463140463"	"0"	"0"	"0"
"344"	"MMP0322"	"rfcB"	"replication factor C, large subunit"	"1461"	"0"	"0.0948241079941787"	"0"	"0"	"0"
"345"	"MMP0323"	""	"hypothetical methyltransferase protein"	"1029"	"0"	"0.0667857680533949"	"0"	"0"	"0"
"346"	"MMP0324"	""	"conserved hypothetical archaeal protein"	"381"	"0"	"0.0247282581422191"	"0"	"0"	"0"
"347"	"MMP0325"	""	"Glyceraldehyde 3-phosphate dehydrogenase"	"1023"	"0"	"0.0663963466653285"	"0"	"0"	"0"
"348"	"MMP0326"	"metS"	"Methionyl-tRNA synthetase"	"1992"	"0"	"0.129287900838059"	"0"	"0"	"0"
"350"	"MMP0328"	""	"Conserved hypothetical protein"	"807"	"0"	"0.0523771766949365"	"0"	"0"	"0"
"351"	"MMP0329"	""	"conserved archaeal hypothetical protein"	"291"	"0"	"0.0188869373212225"	"0"	"0"	"0"
"352"	"MMP0330"	"cbiC"	"Precorrin-8X methylmutase CbiC/CobH"	"633"	"0"	"0.0410839564410097"	"0"	"0"	"0"
"353"	"MMP0331"	""	"Conserved hypothetical protein"	"393"	"0"	"0.025507100918352"	"0"	"0"	"0"
"354"	"MMP0332"	""	"conserved hypothetical protein"	"1881"	"0"	"0.12208360515883"	"0"	"0"	"0"
"355"	"MMP0333"	""	"Conserved hypothetical protein"	"714"	"0"	"0.0463411451799067"	"0"	"0"	"0"
"356"	"MMP0334"	""	"rRNA methyltransferase related protein"	"705"	"0"	"0.045757013097807"	"0"	"0"	"0"
"358"	"MMP0336"	"hjc"	"Archaeal Holliday junction resolvase"	"408"	"0"	"0.0264806543885181"	"0"	"0"	"0"
"359"	"MMP0337"	""	"conserved hypothetical protein"	"447"	"0"	"0.02901189341095"	"0"	"0"	"0"
"360"	"MMP0338"	""	"phosphoribosyltransferase related protein"	"1053"	"0"	"0.0683434536056607"	"0"	"0"	"0"
"361"	"MMP0339"	""	"NUDIX hydrolase"	"516"	"0"	"0.0334902393737141"	"0"	"0"	"0"
"362"	"RNA_10"	"tRNA-Arg1"	"tRNA-Arg"	"78"	"0"	"0.00506247804486375"	"0"	"0"	"0"
"363"	"RNA_11"	"tRNA-Glu1"	"tRNA-Glu"	"75"	"0"	"0.00486776735083053"	"0"	"0"	"0"
"364"	"MMP0340"	"pycB"	"pyruvate carboxylase subunit B"	"1710"	"0"	"0.110985095598936"	"0"	"0"	"0"
"365"	"MMP0341"	"pycA"	"pyruvate carboxylase subunit A"	"1506"	"0"	"0.0977447684046771"	"0"	"0"	"0"
"366"	"RNA_12"	"tRNA-Val1"	"tRNA-Val"	"77"	"0"	"0.00499757448018601"	"0"	"0"	"0"
"367"	"MMP0342"	""	"Conserved hypothetical protein"	"435"	"0"	"0.0282330506348171"	"0"	"0"	"0"
"368"	"MMP0343"	""	"conserved hypothetical protein"	"672"	"0"	"0.0436151954634416"	"0"	"0"	"0"
"369"	"MMP0344"	""	"conserved hypothetical archaeal protein"	"882"	"0"	"0.057244944045767"	"0"	"0"	"0"
"370"	"MMP0345"	""	"Conserved hypothetical protein"	"828"	"0"	"0.0537401515531691"	"0"	"0"	"0"
"371"	"MMP0346"	""	"2-hydroxyglutaryl-CoA dehydratase (Component D) related protein"	"1122"	"0"	"0.0728217995684248"	"0"	"0"	"0"
"372"	"MMP0347"	""	"hypothetical protein"	"315"	"0"	"0.0204446228734882"	"0"	"0"	"0"
"373"	"MMP0348"	""	"Conserved hypothetical protein"	"594"	"0"	"0.0385527174185778"	"0"	"0"	"0"
"374"	"MMP0349"	""	"2-hydroxyglutaryl-CoA dehydratase (Component A) related protein"	"741"	"0"	"0.0480935414262057"	"0"	"0"	"0"
"375"	"MMP0350"	""	"Bacterial transferase hexapeptide repeat"	"591"	"0"	"0.0383580067245446"	"0"	"0"	"0"
"376"	"MMP0351"	"aspB-like1"	"DegT/DnrJ/EryC1/StrS aminotransferase"	"1104"	"0"	"0.0716535354042254"	"0"	"0"	"0"
"377"	"MMP0352"	""	"Putative oxidoreductase"	"936"	"0"	"0.060749736538365"	"0"	"0"	"0"
"378"	"MMP0353"	""	"UDP-glucose/GDP-mannose dehydrogenase Related protein"	"1308"	"0"	"0.0848938625984845"	"0"	"0"	"0"
"379"	"MMP0354"	""	"putative oligosaccharide transporter"	"1236"	"0"	"0.0802208059416872"	"0"	"0"	"0"
"380"	"MMP0355"	""	"conserved hypothetical protein"	"1500"	"0"	"0.0973553470166106"	"0"	"0"	"0"
"381"	"MMP0356"	""	"Glycosyl transferase, group 1"	"1185"	"0"	"0.0769107241431224"	"0"	"0"	"0"
"383"	"MMP0358"	""	"conserved hypothetical archaeal protein"	"1122"	"0"	"0.0728217995684248"	"0"	"0"	"0"
"384"	"MMP0359"	""	"Glycosyl transferase, family 2"	"678"	"0"	"0.044004616851508"	"0"	"0"	"0"
"385"	"MMP0360"	""	"conserved hypothetical protein"	"972"	"0"	"0.0630862648667637"	"0"	"0"	"0"
"386"	"MMP0361"	""	"hypothetical protein"	"555"	"0"	"0.0360214783961459"	"0"	"0"	"0"
"387"	"MMP0362"	""	"Conserved Hypothetical Protein"	"1302"	"0"	"0.084504441210418"	"0"	"0"	"0"
"388"	"MMP0363"	""	"methanol dehydrogenase regulatory protein related protein"	"942"	"0"	"0.0611391579264315"	"0"	"0"	"0"
"389"	"MMP0364"	""	"conserved hypothetical protein"	"999"	"0"	"0.0648386611130627"	"0"	"0"	"0"
"390"	"MMP0365"	""	"conserved hypothetical protein"	"1836"	"0"	"0.119162944748331"	"0"	"0"	"0"
"391"	"MMP0366"	""	"conserved hypothetical protein"	"732"	"0"	"0.047509409344106"	"0"	"0"	"0"
"392"	"MMP0367"	""	"conserved hypothetical protein"	"252"	"0"	"0.0163556982987906"	"0"	"0"	"0"
"393"	"MMP0368"	""	"conserved hypothetical protein"	"204"	"0"	"0.013240327194259"	"0"	"0"	"0"
"394"	"MMP0369"	""	"conserved hypothetical protein"	"1965"	"0"	"0.12753550459176"	"0"	"0"	"0"
"395"	"MMP0370"	""	"hypothetical protein"	"1407"	"0"	"0.0913193155015808"	"0"	"0"	"0"
"396"	"MMP0371"	""	"conserved hypothetical protein"	"630"	"0"	"0.0408892457469765"	"0"	"0"	"0"
"397"	"MMP0372"	"mtd"	"F420-dependent methylenetetrahydromethanopterin dehydrogenase"	"834"	"0"	"0.0541295729412355"	"0"	"0"	"0"
"398"	"MMP0373"	""	"hypothetical protein"	"249"	"0"	"0.0161609876047574"	"0"	"0"	"0"
"399"	"MMP0374"	""	"conserved hypothetical protein"	"531"	"0"	"0.0344637928438802"	"0"	"0"	"0"
"400"	"MMP0375"	""	"conserved hypothetical protein"	"1374"	"0"	"0.0891774978672153"	"0"	"0"	"0"
"401"	"MMP0376"	""	"conserved hypothetical protein"	"1185"	"0"	"0.0769107241431224"	"0"	"0"	"0"
"402"	"MMP0377"	""	"isoleucyl-tRNA synthetase related"	"645"	"0"	"0.0418627992171426"	"0"	"0"	"0"
"403"	"MMP0378"	""	"Atrazine chlorohydrolase related protein"	"1284"	"0"	"0.0833361770462187"	"0"	"0"	"1"
"404"	"MMP0379"	""	"conserved hypothetical protein"	"324"	"0"	"0.0210287549555879"	"0"	"0"	"0"
"405"	"MMP0380"	"dnaB"	"DNA polymerase family B"	"2355"	"0"	"0.152847894816079"	"0"	"0"	"0"
"406"	"MMP0381"	""	"3-isopropylmalate dehydratase small subunit Related"	"486"	"0"	"0.0315431324333818"	"0"	"0"	"0"
"407"	"MMP0382"	""	"RNase L inhibitor"	"1773"	"0"	"0.115074020173634"	"0"	"0"	"0"
