"locus"	"symbol"	"name"	"Length"	"observed"	"expected"	"Gscore"	"Nframeshift"	"Nsynonymous"
"172"	"DVU_0163"	""	"lipoprotein"	"561"	"0"	"0.0209910678425736"	"0"	"0"	"0"
"173"	"DVU_0164"	""	"cation efflux family protein"	"909"	"0"	"0.0340122650069509"	"0"	"0"	"0"
"174"	"DVU_0165"	""	"oligopeptide/dipeptide ABC transporter ATP-binding protein"	"1014"	"0"	"0.0379410744962026"	"0"	"0"	"0"
"175"	"DVU_0166"	""	"oligopeptide/dipeptide ABC transporter ATP-binding protein"	"987"	"0"	"0.0369308091989664"	"0"	"0"	"0"
"176"	"DVU_0167"	""	"oligopeptide/dipeptide ABC transporter permease"	"921"	"0"	"0.0344612718057225"	"0"	"0"	"0"
"178"	"DVU_0169"	""	"oligopeptide/dipeptide ABC transporter periplasmic oligopeptide/dipeptide-binding protein"	"1563"	"0"	"0.0584831355400046"	"0"	"0"	"0"
"179"	"DVU_0170"	""	"methyl-accepting chemotaxis protein"	"2070"	"0"	"0.0774536727881059"	"0"	"0"	"0"
"180"	"DVU_0171"	""	"hemolysin-like protein"	"1182"	"0"	"0.0442271696790054"	"0"	"0"	"0"
"181"	"DVU_0172"	""	"iron-sulfur cluster-binding protein"	"1002"	"0"	"0.037492067697431"	"0"	"0"	"0"
"182"	"DVU_0173"	""	"thiosulfate reductase"	"2202"	"0"	"0.0823927475745938"	"0"	"0"	"0"
"183"	"DVU_0174"	""	"hypothetical protein"	"108"	"0"	"0.00404106118894466"	"0"	"0"	"0"
"184"	"DVU_0175"	""	"tungsten formylmethanofuran dehydrogenase/molybdopterin binding protein"	"1632"	"0"	"0.0610649246329415"	"0"	"0"	"0"
"185"	"DVU_0176"	""	"glycerophosphoryl diester phosphodiesterase"	"900"	"0"	"0.0336755099078721"	"0"	"0"	"0"
"186"	"DVU_0177"	"modA"	"molybdenum ABC transporter periplasmic molybdenum-binding protein"	"810"	"0"	"0.0303079589170849"	"0"	"0"	"0"
"187"	"DVU_0179"	""	"fused molybdenum-pterin binding domain-containing protein/site-specific recombinase phage integrase"	"1398"	"0"	"0.0523092920568947"	"0"	"0"	"0"
"188"	"DVU_0180"	"modC"	"molybdenum ABC transporter ATP-binding protein"	"762"	"0"	"0.0285119317219984"	"0"	"0"	"0"
"189"	"DVU_0181"	"modB"	"molybdenum ABC transporter permease"	"702"	"0"	"0.0262668977281403"	"0"	"0"	"0"
"190"	"DVU_0182"	""	"radical SAM domain-containing protein"	"924"	"0"	"0.0345735235054154"	"0"	"0"	"0"
"191"	"DVU_0183"	""	"methyl-accepting chemotaxis protein"	"1770"	"0"	"0.0662285028188152"	"0"	"0"	"0"
"193"	"DVU_0185"	""	"hypothetical protein"	"66"	"0"	"0.00246953739324396"	"0"	"0"	"0"
"194"	"DVU_0186"	""	"hypothetical protein"	"780"	"0"	"0.0291854419201558"	"0"	"0"	"0"
"195"	"DVU_0187"	""	"diguanylate cyclase"	"1092"	"0"	"0.0408596186882182"	"0"	"0"	"0"
"196"	"DVU_0188"	""	"hypothetical protein"	"150"	"0"	"0.00561258498464536"	"0"	"0"	"0"
"197"	"DVU__tRNA-Pseudo-1"	""	"tRNA-OTHER"	"73"	"0"	"0.00273145802586074"	"0"	"0"	"0"
"198"	"DVU_0189"	""	"P4 family phage/plasmid primase"	"1686"	"0"	"0.0630854552274138"	"0"	"0"	"0"
"199"	"DVU_0190"	""	"hypothetical protein"	"213"	"0"	"0.00796987067819641"	"0"	"0"	"0"
"200"	"DVU_0191"	""	"hypothetical protein"	"1560"	"0"	"0.0583708838403117"	"0"	"0"	"0"
"201"	"DVU_0192"	""	"adenine specific DNA methyltransferase"	"1359"	"0"	"0.0508500199608869"	"0"	"0"	"0"
"202"	"DVU_0193"	""	"hypothetical protein"	"732"	"0"	"0.0273894147250693"	"0"	"0"	"0"
"203"	"DVU_0194"	""	"terminase large subunit"	"1959"	"0"	"0.0733003598994683"	"0"	"0"	"0"
"204"	"DVU_0195"	""	"hypothetical protein"	"219"	"0"	"0.00819437407758222"	"0"	"0"	"0"
"205"	"DVU_0196"	""	"hypothetical protein"	"396"	"0"	"0.0148172243594637"	"0"	"0"	"0"
"206"	"DVU_0197"	""	"lambda family phage portal protein"	"1701"	"0"	"0.0636467137258783"	"0"	"0"	"0"
"207"	"DVU_0198"	""	"minor capsid protein C, degenerate"	"1320"	"0"	"0.0493907478648791"	"0"	"0"	"0"
"208"	"DVU_0199"	""	"hypothetical protein"	"384"	"0"	"0.0143682175606921"	"0"	"0"	"0"
"209"	"DVU_0200"	""	"major head protein"	"1005"	"0"	"0.0376043193971239"	"0"	"0"	"0"
"210"	"DVU_0201"	""	"hypothetical protein"	"321"	"0"	"0.0120109318671411"	"0"	"0"	"0"
"211"	"DVU_0202"	""	"holin"	"489"	"0"	"0.0182970270499439"	"0"	"0"	"0"
"212"	"DVU_0203"	""	"hypothetical protein"	"549"	"0"	"0.020542061043802"	"0"	"0"	"0"
"213"	"DVU_0204"	""	"lipoprotein"	"411"	"0"	"0.0153784828579283"	"0"	"0"	"0"
"214"	"DVU_0205"	""	"hypothetical protein"	"168"	"0"	"0.0062860951828028"	"0"	"0"	"0"
"215"	"DVU_0206"	""	"hypothetical protein"	"594"	"0"	"0.0222258365391956"	"0"	"0"	"0"
"216"	"DVU_0207"	""	"hypothetical protein"	"327"	"0"	"0.0122354352665269"	"0"	"0"	"0"
"217"	"DVU_0208"	""	"hypothetical protein"	"558"	"0"	"0.0208788161428807"	"0"	"0"	"0"
"218"	"DVU_0209"	""	"hypothetical protein"	"192"	"0"	"0.00718410878034605"	"0"	"0"	"0"
"219"	"DVU_0210"	""	"tail sheath protein"	"1464"	"0"	"0.0547788294501387"	"0"	"0"	"0"
"220"	"DVU_0211"	""	"tail tube protein"	"366"	"0"	"0.0136947073625347"	"0"	"0"	"0"
"221"	"DVU_0212"	""	"hypothetical protein"	"261"	"0"	"0.00976589787328292"	"0"	"0"	"0"
"222"	"DVU_0213"	""	"hypothetical protein"	"1491"	"0"	"0.0557890947473748"	"0"	"0"	"0"
"223"	"DVU_0214"	""	"tail/DNA circulation protein"	"1200"	"0"	"0.0449006798771628"	"0"	"0"	"0"
"224"	"DVU_0215"	""	"tail protein"	"1134"	"0"	"0.0424311424839189"	"0"	"0"	"0"
"225"	"DVU_0216"	""	"phage baseplate assembly protein V"	"639"	"0"	"0.0239096120345892"	"0"	"0"	"0"
"226"	"DVU_0217"	""	"tail protein"	"477"	"0"	"0.0178480202511722"	"0"	"0"	"0"
"227"	"DVU_0218"	""	"tail protein"	"1062"	"0"	"0.0397371016912891"	"0"	"0"	"0"
"228"	"DVU_0219"	""	"tail protein"	"627"	"0"	"0.0234606052358176"	"0"	"0"	"0"
"229"	"DVU_0220"	""	"tail fiber protein"	"1017"	"0"	"0.0380533261958955"	"0"	"0"	"0"
"230"	"DVU_0221"	""	"tail fiber assembly protein"	"444"	"0"	"0.0166132515545503"	"0"	"0"	"0"
"231"	"DVU_0222"	""	"hypothetical protein"	"330"	"0"	"0.0123476869662198"	"0"	"0"	"0"
"232"	"DVU_0223"	""	"hypothetical protein"	"183"	"0"	"0.00684735368126733"	"0"	"0"	"0"
"233"	"DVU_0224"	""	"hypothetical protein"	"396"	"0"	"0.0148172243594637"	"0"	"0"	"0"
"234"	"DVU_0225"	""	"hypothetical protein"	"177"	"0"	"0.00662285028188152"	"0"	"0"	"0"
"235"	"DVU_0226"	""	"hypothetical protein"	"1140"	"0"	"0.0426556458833047"	"0"	"0"	"0"
"236"	"DVU_0227"	""	"hypothetical protein"	"531"	"0"	"0.0198685508456446"	"0"	"0"	"0"
"237"	"DVU_0228"	""	"hypothetical protein"	"99"	"0"	"0.00370430608986593"	"0"	"0"	"0"
"238"	"DVU_0229"	""	"hypothetical protein"	"177"	"0"	"0.00662285028188152"	"0"	"0"	"0"
"239"	"DVU_0230"	""	"transcriptional regulator cII"	"465"	"0"	"0.0173990134524006"	"0"	"0"	"0"
"240"	"DVU_0231"	""	"hypothetical protein"	"225"	"0"	"0.00841887747696803"	"0"	"0"	"0"
"241"	"DVU_0232"	""	"hypothetical protein"	"249"	"0"	"0.00931689107451129"	"0"	"0"	"0"
"242"	"DVU_0233"	""	"hypothetical protein"	"303"	"0"	"0.0113374216689836"	"0"	"0"	"0"
"243"	"DVU_0234"	""	"hypothetical protein"	"324"	"0"	"0.012123183566834"	"0"	"0"	"0"
"244"	"DVU_0235"	""	"hypothetical protein"	"564"	"0"	"0.0211033195422665"	"0"	"0"	"0"
"245"	"DVU_0236"	""	"phage integrase site specific recombinase"	"1143"	"0"	"0.0427678975829976"	"0"	"0"	"0"
"246"	"DVU__tRNA-Lys-1"	""	"tRNA-Lys"	"76"	"0"	"0.00284370972555365"	"0"	"0"	"0"
"247"	"DVU_0237"	"serS"	"seryl-tRNA synthetase"	"1275"	"0"	"0.0477069723694855"	"0"	"0"	"0"
"248"	"DVU_0238"	""	"hypothetical protein"	"390"	"0"	"0.0145927209600779"	"0"	"0"	"0"
"249"	"DVU_0239"	""	"hypothetical protein"	"237"	"0"	"0.00886788427573966"	"0"	"0"	"0"
"250"	"DVU_0240"	""	"hypothetical protein"	"498"	"0"	"0.0186337821490226"	"0"	"0"	"0"
"251"	"DVU_0241"	""	"hypothetical protein"	"378"	"0"	"0.0141437141613063"	"0"	"0"	"0"
"252"	"DVU_0242"	""	"SecC motif-containing protein"	"489"	"0"	"0.0182970270499439"	"0"	"0"	"0"
"253"	"DVU_0243"	""	"lipoprotein"	"669"	"0"	"0.0250321290315183"	"0"	"0"	"0"
"254"	"DVU_0244"	""	"hypothetical protein"	"858"	"0"	"0.0321039861121714"	"0"	"0"	"0"
"255"	"DVU_0245"	""	"protein phosphatase"	"1110"	"0"	"0.0415331288863756"	"0"	"0"	"0"
"256"	"DVU_0246"	""	"pyruvate phosphate dikinase PEP/pyruvate binding subunit"	"2235"	"0"	"0.0836275162712158"	"0"	"0"	"0"
"257"	"DVU_0247"	""	"response regulator"	"360"	"0"	"0.0134702039631489"	"0"	"0"	"0"
"258"	"DVU_0248"	""	""	"2109"	"0"	"0.0789129448841137"	"0"	"0"	"0"
"259"	"DVU_0249"	""	"hypothetical protein"	"972"	"0"	"0.0363695507005019"	"0"	"0"	"0"
"260"	"DVU_0250"	""	"hypothetical protein"	"588"	"0"	"0.0220013331398098"	"0"	"0"	"0"
"261"	"DVU_0251"	""	"hypothetical protein"	"963"	"0"	"0.0360327956014232"	"0"	"0"	"0"
"262"	"DVU_0252"	""	"hypothetical protein"	"210"	"0"	"0.0078576189785035"	"0"	"0"	"0"
"263"	"DVU_0253"	""	"oxidoreductase"	"2826"	"0"	"0.105741101110718"	"0"	"0"	"0"
"264"	"DVU_0254"	""	"hypothetical protein"	"147"	"0"	"0.00550033328495245"	"0"	"0"	"0"
"265"	"DVU_0255"	""	"hypothetical protein"	"555"	"0"	"0.0207665644431878"	"0"	"0"	"0"
"266"	"DVU_0256"	""	"DEAD/DEAH box helicase"	"3366"	"0"	"0.125946407055442"	"0"	"0"	"0"
"267"	"Dv16SB"	"rrsB"	"16S ribosomal RNA"	"1541"	"0"	"0.0576599564089233"	"0"	"0"	"0"
"268"	"DVU__tRNA-Ile-2"	""	"tRNA-Ile"	"77"	"0"	"0.00288112695878462"	"0"	"0"	"0"
"269"	"DVU__tRNA-Ala-4"	""	"tRNA-Ala"	"76"	"0"	"0.00284370972555365"	"0"	"0"	"0"
"270"	"Dv23SB"	"rrlB"	"23S ribosomal RNA"	"2921"	"0"	"0.109295738267661"	"0"	"0"	"0"
"271"	"Dv5SB"	"rrfB"	"5S ribosomal RNA"	"117"	"0"	"0.00437781628802338"	"0"	"0"	"0"
"272"	"DVU_0257"	""	"acetyltransferase"	"465"	"0"	"0.0173990134524006"	"0"	"0"	"0"
"273"	"DVU_0258"	""	"sensory box histidine kinase/response regulator"	"1974"	"0"	"0.0738616183979329"	"0"	"0"	"0"
"274"	"DVU_0259"	""	"DNA-binding response regulator"	"390"	"0"	"0.0145927209600779"	"0"	"0"	"0"
"275"	"DVU_0260"	""	"response regulator"	"402"	"0"	"0.0150417277588496"	"0"	"0"	"0"
"276"	"DVU_0261"	""	"universal stress protein"	"927"	"0"	"0.0346857752051083"	"0"	"0"	"0"
"277"	"DVU_0262"	""	"hypothetical protein"	"555"	"0"	"0.0207665644431878"	"0"	"0"	"0"
"278"	"DVU_0263"	""	"acidic cytochrome c3"	"381"	"0"	"0.0142559658609992"	"0"	"0"	"0"
"279"	"DVU_0264"	""	"ferredoxin, 4Fe-4S"	"1320"	"0"	"0.0493907478648791"	"0"	"0"	"0"
"280"	"DVU_0265"	""	"hypothetical protein"	"660"	"0"	"0.0246953739324396"	"0"	"0"	"0"
"281"	"DVU_0266"	""	"hypothetical protein"	"1257"	"0"	"0.0470334621713281"	"0"	"0"	"0"
"282"	"DVU_0267"	""	"hypothetical protein"	"156"	"0"	"0.00583708838403117"	"0"	"0"	"0"
"283"	"DVU_0268"	""	"hypothetical protein"	"141"	"0"	"0.00527582988556663"	"0"	"0"	"0"
"284"	"DVU_0269"	""	"Rrf2 family transcriptional regulator"	"498"	"0"	"0.0186337821490226"	"0"	"0"	"0"
"285"	"DVU_0270"	""	"sensory box histidine kinase"	"2271"	"0"	"0.0849745366675307"	"0"	"0"	"0"
"286"	"DVU_0271"	""	"response regulator"	"1491"	"0"	"0.0557890947473748"	"0"	"0"	"0"
"287"	"DVU_0272"	""	"hypothetical protein"	"96"	"0"	"0.00359205439017303"	"0"	"0"	"0"
"288"	"DVU_0273"	""	"hypothetical protein"	"1518"	"0"	"0.056799360044611"	"0"	"0"	"0"
"289"	"DVU_0274"	""	"hypothetical protein"	"372"	"0"	"0.0139192107619205"	"0"	"0"	"0"
"290"	"DVU_0275"	""	"polysaccharide deacetylase"	"696"	"0"	"0.0260423943287545"	"0"	"0"	"0"
"291"	"DVU__tRNA-Val-1"	""	"tRNA-Val"	"76"	"0"	"0.00284370972555365"	"0"	"0"	"0"
"292"	"DVU__tRNA-Asp-1"	""	"tRNA-Asp"	"77"	"0"	"0.00288112695878462"	"0"	"0"	"0"
"293"	"DVU__tRNA-Asp-2"	""	"tRNA-Asp"	"77"	"0"	"0.00288112695878462"	"0"	"0"	"0"
"294"	"DVU_0276"	""	"hypothetical protein"	"399"	"0"	"0.0149294760591566"	"0"	"0"	"0"
"295"	"DVU_0277"	""	"AraC family transcriptional regulator"	"981"	"0"	"0.0367063057995806"	"0"	"0"	"0"
"296"	"DVU_0278"	""	"glyoxalase"	"423"	"0"	"0.0158274896566999"	"0"	"0"	"0"
"297"	"DVU_0279"	""	"sulfate permease"	"1707"	"0"	"0.0638712171252641"	"0"	"0"	"0"
"298"	"DVU_0280"	""	"glycosyl transferase family protein"	"1140"	"0"	"0.0426556458833047"	"0"	"0"	"0"
"299"	"DVU_0281"	""	"exopolysaccharide biosynthesis protein"	"1440"	"0"	"0.0538808158525954"	"0"	"0"	"0"
"300"	"DVU_0282"	"mutY"	"A/G-specific adenine glycosylase"	"1122"	"0"	"0.0419821356851473"	"0"	"0"	"0"
"301"	"DVU_0283"	""	"AhpF family protein/thioredoxin reductase"	"1986"	"0"	"0.0743106251967045"	"0"	"0"	"0"
"302"	"DVU_0284"	"ppiB-1"	"peptidyl-prolyl cis-trans isomerase B"	"507"	"0"	"0.0189705372481013"	"0"	"0"	"0"
"303"	"DVU_0285"	"hisH"	"imidazole glycerol phosphate synthase subunit HisH"	"642"	"0"	"0.0240218637342821"	"0"	"0"	"0"
"304"	"DVU_0286"	"hisF"	"imidazole glycerol phosphate synthase subunit HisF"	"780"	"0"	"0.0291854419201558"	"0"	"0"	"0"
"305"	"DVU_4017"	""	"hypothetical protein"	"687"	"0"	"0.0257056392296757"	"0"	"0"	"0"
"306"	"DVU_0289"	"moaC"	"molybdenum cofactor biosynthesis protein C"	"627"	"0"	"0.0234606052358176"	"0"	"0"	"0"
"307"	"DVU_0290"	""	"lipoprotein"	"609"	"0"	"0.0227870950376601"	"0"	"0"	"0"
"308"	"DVU_0291"	""	"ABC transporter ATP-binding protein"	"1065"	"0"	"0.039849353390982"	"0"	"0"	"0"
"309"	"DVU_0292"	""	"hypothetical protein"	"1107"	"0"	"0.0414208771866827"	"0"	"0"	"0"
"310"	"DVU_0293"	""	"dksA/traR C4-type zinc finger family protein"	"342"	"0"	"0.0127966937649914"	"0"	"0"	"0"
"311"	"DVU_0294"	""	"glycosyl transferase group 2 family protein"	"2145"	"0"	"0.0802599652804286"	"0"	"0"	"0"
"312"	"DVU_0295"	""	"amine oxidase, flavin-containing"	"1350"	"0"	"0.0505132648618082"	"0"	"0"	"0"
"313"	"DVU_0296"	""	"M24 family peptidase"	"1071"	"0"	"0.0400738567903678"	"0"	"0"	"0"
"314"	"DVU_0297"	""	"hypothetical protein"	"348"	"0"	"0.0130211971643772"	"0"	"0"	"0"
"315"	"DVU_0298"	""	"hypothetical protein"	"786"	"0"	"0.0294099453195417"	"0"	"0"	"0"
"316"	"DVU_4004"	""	"hypothetical protein"	"159"	"0"	"0.00594934008372408"	"0"	"0"	"0"
"317"	"DVU_0299"	""	"anaerobic ribonucleoside triphosphate reductase"	"2046"	"0"	"0.0765556591905626"	"0"	"0"	"0"
"318"	"DVU_0300"	""	"radical SAM domain-containing protein"	"738"	"0"	"0.0276139181244551"	"0"	"0"	"0"
"319"	"DVU_0301"	""	"hypothetical protein"	"150"	"0"	"0.00561258498464536"	"0"	"0"	"0"
"320"	"DVU_0302"	""	"chemotaxis protein CheX"	"468"	"0"	"0.0175112651520935"	"0"	"0"	"0"
"321"	"DVU_0303"	""	"hypothetical protein"	"318"	"0"	"0.0118986801674482"	"0"	"0"	"0"
"322"	"DVU_0304"	""	"hypothetical protein"	"282"	"0"	"0.0105516597711333"	"0"	"0"	"0"
"323"	"DVU_0305"	""	"ferredoxin II"	"195"	"0"	"0.00729636048003896"	"0"	"0"	"0"
"324"	"DVU_0306"	""	"hypothetical protein"	"618"	"0"	"0.0231238501367389"	"0"	"0"	"0"
"325"	"DVU_0307"	""	"flagella basal body rod domain-containing protein"	"1497"	"0"	"0.0560135981467606"	"0"	"0"	"0"
"326"	"DVU_0308"	""	"hypothetical protein"	"435"	"0"	"0.0162764964554715"	"0"	"0"	"0"
"327"	"DVU_0309"	""	"LysR family transcriptional regulator"	"921"	"0"	"0.0344612718057225"	"0"	"0"	"0"
"328"	"DVU_0310"	"fliI"	"flagellum-specific ATP synthase FliI"	"1314"	"0"	"0.0491662444654933"	"0"	"0"	"0"
"329"	"DVU_0311"	""	"flagellar assembly protein FliH"	"753"	"0"	"0.0281751766229197"	"0"	"0"	"0"
"330"	"DVU_0312"	"fliG"	"flagellar motor switch protein FliG"	"1017"	"0"	"0.0380533261958955"	"0"	"0"	"0"
"331"	"DVU_0313"	"fliF"	"flagellar M-ring protein FliF"	"1617"	"0"	"0.0605036661344769"	"0"	"0"	"0"
"332"	"DVU_0314"	"fliE"	"flagellar basal body component FliE"	"336"	"0"	"0.0125721903656056"	"0"	"0"	"0"
"333"	"DVU_0315"	"flgC"	"flagellar basal-body rod protein FlgC"	"438"	"0"	"0.0163887481551644"	"0"	"0"	"0"
"334"	"DVU_0316"	"flgB"	"flagellar basal body rod protein FlgB"	"411"	"0"	"0.0153784828579283"	"0"	"0"	"0"
"335"	"DVU_0317"	""	"hypothetical protein"	"138"	"0"	"0.00516357818587373"	"0"	"0"	"0"
"336"	"DVU_0318"	""	"hypothetical protein"	"564"	"0"	"0.0211033195422665"	"0"	"0"	"0"
"337"	"DVU_0319"	""	"NAD-dependent epimerase/dehydratase"	"1026"	"0"	"0.0383900812949742"	"0"	"0"	"0"
"338"	"DVU_0320"	""	"hypothetical protein"	"261"	"0"	"0.00976589787328292"	"0"	"0"	"0"
"339"	"DVU_0321"	""	"pantothenate kinase"	"789"	"0"	"0.0295221970192346"	"0"	"0"	"0"
"340"	"DVU_0322"	"eno"	"phosphopyruvate hydratase"	"1314"	"0"	"0.0491662444654933"	"0"	"0"	"0"
"341"	"DVU_0323"	"folD"	"bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/ 5,10-methylene-tetrahydrofolate cyclohydrolase"	"861"	"0"	"0.0322162378118643"	"0"	"0"	"0"
"342"	"DVU_0324"	""	"hypothetical protein"	"99"	"0"	"0.00370430608986593"	"0"	"0"	"0"
"343"	"DVU_0325"	"hypD"	"hydrogenase expression/formation protein HypD"	"1098"	"0"	"0.041084122087604"	"0"	"0"	"0"
"344"	"DVU_0326"	"hypE"	"hydrogenase expression/formation protein HypE"	"1026"	"0"	"0.0383900812949742"	"0"	"0"	"0"
"345"	"DVU_0327"	""	"exopolysaccharide biosynthesis protein"	"1266"	"0"	"0.0473702172704068"	"0"	"0"	"0"
"346"	"DVU_0328"	""	"glycosyl transferase family protein"	"1146"	"0"	"0.0428801492826905"	"0"	"0"	"0"
"347"	"DVU_0329"	""	"hypothetical protein"	"120"	"0"	"0.00449006798771628"	"0"	"0"	"0"
"348"	"DVU_0330"	""	"response regulator"	"1239"	"0"	"0.0463599519731706"	"0"	"0"	"0"
"349"	"DVU_0331"	""	"sensory box histidine kinase"	"2922"	"0"	"0.109333155500892"	"0"	"0"	"0"
"350"	"DVU_0332"	""	"hypothetical protein"	"159"	"0"	"0.00594934008372408"	"0"	"0"	"0"
"351"	"DVU_0333"	""	"hypothetical protein"	"657"	"0"	"0.0245831222327467"	"0"	"0"	"0"
"352"	"DVU_0334"	""	"D-alanine--D-alanine ligase"	"912"	"0"	"0.0341245167066438"	"0"	"0"	"0"
"353"	"DVU_0335"	""	"3-deoxy-D-manno-octulosonic-acid transferase"	"1593"	"0"	"0.0596056525369337"	"0"	"0"	"0"
"354"	"DVU_0336"	""	"aminotransferase"	"1341"	"0"	"0.0501765097627295"	"0"	"0"	"0"
"355"	"DVU_0337"	""	"hypothetical protein"	"1971"	"0"	"0.07374936669824"	"0"	"0"	"0"
"356"	"DVU_0338"	""	"HAD superfamily hydrolase"	"642"	"0"	"0.0240218637342821"	"0"	"0"	"0"
"357"	"DVU_0339"	""	"D-isomer specific 2-hydroxyacid dehydrogenase"	"906"	"0"	"0.0339000133072579"	"0"	"0"	"0"
"358"	"DVU_0340"	""	"acetyltransferase"	"594"	"0"	"0.0222258365391956"	"0"	"0"	"0"
"359"	"DVU_0341"	""	"3-deoxy-manno-octulosonate cytidylyltransferase"	"771"	"0"	"0.0288486868210771"	"0"	"0"	"0"
"360"	"DVU_0342"	""	"NAD-dependent epimerase/dehydratase"	"915"	"0"	"0.0342367684063367"	"0"	"0"	"0"
"361"	"DVU_0343"	""	"HPCH/HPAI aldolase"	"783"	"0"	"0.0292976936198488"	"0"	"0"	"0"
"362"	"DVU_0344"	""	"methyl-accepting chemotaxis protein"	"1929"	"0"	"0.0721778429025393"	"0"	"0"	"0"
"363"	"DVU_0345"	""	"hypothetical protein"	"201"	"0"	"0.00752086387942478"	"0"	"0"	"0"
"364"	"DVU_0346"	""	"hypothetical protein"	"1539"	"0"	"0.0575851219424613"	"0"	"0"	"0"
"365"	"DVU_0347"	""	"hexapaptide repeat-containing transferase"	"672"	"0"	"0.0251443807312112"	"0"	"0"	"0"
"366"	"DVU_0348"	""	"hypothetical protein"	"1725"	"0"	"0.0645447273234216"	"0"	"0"	"0"
"367"	"DVU_0349"	""	"NeuB family protein"	"1059"	"0"	"0.0396248499915962"	"0"	"0"	"0"
"368"	"DVU_0350"	"spsF"	"spore coat polysaccharide biosynthesis protein spsF"	"684"	"0"	"0.0255933875299828"	"0"	"0"	"0"
"369"	"DVU_0351"	""	"cytidine 5'monophosphate N-acetylneuraminic acid synthetase /polysaccharide biosynthesis protein"	"1635"	"0"	"0.0611771763326344"	"0"	"0"	"0"
"370"	"DVU_0352"	""	"aminotransferase"	"1182"	"0"	"0.0442271696790054"	"0"	"0"	"0"
"371"	"DVU_0353"	""	"iron-containing alcohol dehydrogenase"	"1074"	"0"	"0.0401861084900607"	"0"	"0"	"0"
"372"	"DVU_0354"	""	"hypothetical protein"	"1059"	"0"	"0.0396248499915962"	"0"	"0"	"0"
"373"	"DVU_0355"	""	"sensory box protein"	"1824"	"0"	"0.0682490334132875"	"0"	"0"	"0"
"374"	"DVU_0356"	"tag"	"DNA-3-methyladenine glycosylase I"	"576"	"0"	"0.0215523263410382"	"0"	"0"	"0"
"375"	"DVU_0357"	""	"hypothetical protein"	"918"	"0"	"0.0343490201060296"	"0"	"0"	"0"
"376"	"DVU__tRNA-Thr-1"	""	"tRNA-Thr"	"76"	"0"	"0.00284370972555365"	"0"	"0"	"0"
"377"	"DVU_0358"	""	"hypothetical protein"	"744"	"0"	"0.027838421523841"	"0"	"0"	"0"
"378"	"DVU_0359"	""	"HesB-like domain-containing protein"	"327"	"0"	"0.0122354352665269"	"0"	"0"	"0"
"379"	"DVU_0360"	"ilvB-1"	"acetolactate synthase catalytic subunit"	"1692"	"0"	"0.0633099586267996"	"0"	"0"	"0"
"380"	"DVU_0361"	""	"acetolactate synthase 1 regulatory subunit"	"324"	"0"	"0.012123183566834"	"0"	"0"	"0"
"381"	"DVU_0362"	""	"hypothetical protein"	"780"	"0"	"0.0291854419201558"	"0"	"0"	"0"
"382"	"DVU_0363"	"pabB"	"para-aminobenzoate synthase, component I"	"1101"	"0"	"0.0411963737872969"	"0"	"0"	"0"
"383"	"DVU_0364"	"pabA"	"para-aminobenzoate/anthranilate synthase glutamine amidotransferase"	"555"	"0"	"0.0207665644431878"	"0"	"0"	"0"
"384"	"DVU_0365"	""	"hypothetical protein"	"756"	"0"	"0.0282874283226126"	"0"	"0"	"0"
"385"	"DVU_0366"	""	"5-formyltetrahydrofolate cyclo-ligase"	"852"	"0"	"0.0318794827127856"	"0"	"0"	"0"
"386"	"DVU_0367"	""	"Ser/Thr protein phosphatase"	"735"	"0"	"0.0275016664247622"	"0"	"0"	"0"
"387"	"DVU__tRNA-Met-1"	""	"tRNA-Met"	"77"	"0"	"0.00288112695878462"	"0"	"0"	"0"
"388"	"DVU_0368"	""	"hypothetical protein"	"105"	"0"	"0.00392880948925175"	"0"	"0"	"0"
"389"	"DVU_0369"	""	"hypothetical protein"	"99"	"0"	"0.00370430608986593"	"0"	"0"	"0"
"390"	"DVU_0370"	""	"hypothetical protein"	"144"	"0"	"0.00538808158525954"	"0"	"0"	"0"
"391"	"DVU_0371"	""	"hypothetical protein"	"1425"	"0"	"0.0533195573541309"	"0"	"0"	"0"
"392"	"DVU_0372"	""	"hypothetical protein"	"693"	"0"	"0.0259301426290615"	"0"	"0"	"0"
"393"	"DVU_0373"	""	"CoA-binding domain-containing protein"	"2313"	"0"	"0.0865460604632314"	"0"	"0"	"0"
"394"	"DVU_0374"	""	"pyruvate ferredoxin/flavodoxin oxidoreductase"	"2499"	"0"	"0.0935056658441916"	"0"	"0"	"0"
"395"	"DVU_0375"	""	"Glu/Leu/Phe/Val dehydrogenase"	"1230"	"0"	"0.0460231968740919"	"0"	"0"	"0"
"396"	"DVU_0376"	""	"hypothetical protein"	"267"	"0"	"0.00999040127266873"	"0"	"0"	"0"
"397"	"DVU_0377"	"trxB-1"	"thioredoxin reductase"	"918"	"0"	"0.0343490201060296"	"0"	"0"	"0"
"398"	"DVU_0378"	""	"thioredoxin"	"315"	"0"	"0.0117864284677552"	"0"	"0"	"0"
"399"	"DVU_0379"	""	"transcriptional regulator"	"678"	"0"	"0.025368884130597"	"0"	"0"	"0"
"400"	"DVU_0380"	""	"sulfatase"	"1563"	"0"	"0.0584831355400046"	"0"	"0"	"0"
"401"	"DVU_0381"	"nhaC-1"	"Na+/H+ antiporter NhaC"	"1392"	"0"	"0.0520847886575089"	"0"	"0"	"0"
